[setCountry, getClass, getCountry, getDeveloper, getTags, setItemCondition, setUserRecordType, setYourPrice, setNotes, setCreatedAt, getCreatedAt, getUserRecordType, getTitle, setCategory, getGame, getPriceCIB, getParameter, getBoxCondition, setPlatform, getReleaseType, getItemCondition, getCategory, setTitle, getManualCondition, getOwnership, getPriceLoose, setPublisher, getPriceNew, wait, notifyAll, getPricePaid, setTags, notify, getNotes, hashCode, setManualCondition, getGameExact, setPriceCIB, getYourPrice, setReleaseType, setOwnership, setPriceNew, getPublisher, setPriceLoose, equals, getParameters, setPricePaid, setDeveloper, toString, setBoxCondition, getPlatform]
"Sony PlayStation 2","Games","Owned","Ratchet & Clank: Going Commando","United States of America","Official","Sony Computer Entertainment America","Insomniac Games","Jan 17 2022","CIB","9.88","11.92","55.5","11.92","-1.0","10","10","10","",""
"Sony PlayStation 3","Games","Owned","Ratchet & Clank: Tools of Destruction","","","Missing Field","Missing Field","Jan 25 2022","CIB","-1.0","-1.0","-1.0","-1.0","-1.0","10","10","10","",""
"Sony PlayStation 2","Games","Owned","Ratchet & Clank: Up Your Arsenal","United States of America","Official","Sony","Insomniac Games","Jan 17 2022","CIB","10.82","13.97","56.61","13.97","-1.0","10","10","10","",""
"Microsoft Xbox 360","Games","Owned","Raving Rabbids: Alive & Kicking","United States of America","Official","Ubisoft","Ubisoft","Jan 16 2022","New","5.45","6.5","8.32","8.32","-1.0","?","10","?","",""
"Sony PlayStation","Games","Owned","RayCrisis","Japan","Official","Taito Corporation","Taito Corporation","Jan 17 2022","CIB","39.38","53.3","137.5","53.3","-1.0","10","10","10","",""
"Nintendo GameCube","Games","Owned","Rayman 3: Hoodlum Havoc","United States of America","Official","Ubisoft Entertainment","Ubisoft","Jan 17 2022","CIB","26.75","34.56","99.5","34.56","-1.0","10","10","10","",""
"Sega Dreamcast","Games","Owned","Re-Volt","United States of America","Official","Acclaim Entertainment Inc.","Acclaim Studios London","Jan 25 2022","CIB","11.49","31.47","65.7","31.47","-1.0","10","10","10","",""
"Sega Dreamcast","Games","Owned","Ready 2 Rumble Boxing","United States of America","Official","Midway Games","Midway Studios - San Diego","Jan 25 2022","CIB","13.47","25.47","47.5","25.47","-1.0","10","10","10","",""
"Microsoft Xbox 360","Games","Owned","Red Dead Redemption","United States of America","Official","Rockstar Games","Rockstar San Diego","Apr 16 2022","CIB+","6.92","9.32","24.5","9.32","-1.0","10","10","10","",""
"Microsoft Xbox One","Games","Owned","Red Dead Redemption 2","United States of America","Official","Rockstar Games","Rockstar Games","Jan 25 2022","CIB","14.95","15.5","25.82","15.5","-1.0","10","10","10","",""
"Microsoft Xbox 360","Games","Owned","Red Dead Redemption: Game of the Year Edition","United States of America","Official","Rockstar Games","Rockstar San Diego","Jan 16 2022","CIB","14.5","17.72","22.18","17.72","-1.0","10","10","10","",""
"Microsoft Xbox","Games","Owned","Red Dead Revolver","United States of America","Official","Rockstar Games","Rockstar San Diego","Jan 16 2022","CIB","10.49","17.34","148.63","17.34","-1.0","10","10","10","",""
"Nintendo GameCube","Games","Owned","Resident Evil","United States of America","Official","Capcom","Capcom","Jan 17 2022","CIB","17.51","25.41","185.72","25.41","-1.0","10","10","10","",""
"Nintendo GameCube","Games","Owned","Resident Evil 0","United States of America","Official","Capcom","Capcom","Jan 17 2022","CIB","11.02","15.42","81.5","15.42","-1.0","10","10","10","",""
"Nintendo GameCube","Games","Owned","Resident Evil 4","United States of America","Official","Capcom","Capcom","Jan 17 2022","CIB","21.97","28.49","196.38","28.49","-1.0","10","10","10","",""
"Sega Dreamcast","Games","Owned","Resident Evil Code: Veronica","United States of America","Official","Capcom","Capcom","Jan 25 2022","CIB","20.5","45.5","133.72","45.5","-1.0","10","10","10","",""
"Sony PlayStation 5","Games","Owned","Resident Evil Village","United States of America","Official","Capcom","Capcom","Jan 25 2022","CIB","17","18.05","21.14","18.05","-1.0","?","?","?","",""
"Sony PlayStation 3","Games","Owned","Resistance 2","United States of America","Official","Sony Computer Entertainment","Insomniac Games","Jun 12 2023","CIB","7.43","8.48","19.73","8.48","-1.0","10","10","10","",""
"Sony PlayStation 3","Games","Owned","Resistance 3","United States of America","Official","Sony Computer Entertainment","Insomniac Games","Jun 12 2023","CIB","10.1","13.4","21.88","13.4","-1.0","10","10","10","",""
"Sony PlayStation 3","Games","Owned","Resistance: Fall of Man","United States of America","Official","Sony Computer Entertainment","Insomniac Games","Jan 25 2022","CIB","5.96","7.5","27.42","7.5","-1.0","10","10","10","",""
"Sony PlayStation 2","Games","Owned","Ridge Racer V","United States of America","Official","Namco","Namco","Jan 17 2022","CIB","11.49","12.36","100.5","12.36","-1.0","10","10","10","",""
"Nintendo Switch","Games","Owned","Ring Fit Adventure","United States of America","Official","Nintendo","Nintendo","Jan 30 2022","CIB","23.49","38.5","52.83","38.5","-1.0","10","10","10","",""
"Microsoft Xbox One","Games","Owned","Rise of the Tomb Raider","United States of America","Official","Square Enix","Crystal Dynamics Inc.","Jan 25 2022","CIB","7.89","8.44","28.48","8.44","-1.0","10","10","10","",""
"Sony PlayStation 2","Games","Owned","Rise to Honor","United States of America","Official","Sony","Sony","Jan 17 2022","CIB","7.75","10.4","14.87","10.4","-1.0","10","10","10","",""
"Microsoft Xbox","Games","Owned","Roadkill","United States of America","Official","Midway Games","Terminal Reality Inc.","Jan 16 2022","CIB","12","20.45","31.56","20.45","-1.0","10","10","10","",""
"Sony PlayStation 3","Games","Owned","Robert Ludlum's The Bourne Conspiracy","United States of America","Official","Sierra","High Moon Studios","Oct 28 2023","CIB","9.76","11.12","22.25","11.12","-1.0","10","10","10","",""
"Microsoft Xbox 360","Games","Owned","Rock Band 2","United States of America","Official","MTV Games","Harmonix Music Systems","Jan 16 2022","CIB","6.68","8.69","26.83","8.69","-1.0","10","10","10","",""
"Microsoft Xbox 360","Games","Trade/Sell","Rock Band 2","United States of America","Official","MTV Games","Harmonix Music Systems","Nov 20 2021","CIB","6.68","8.69","26.83","8.69","-1.0","10","10","10","",""
"Sony PlayStation 2","Games","Owned","Rygar: The Legendary Adventure","United States of America","Official","Tecmo","Tecmo","Jan 17 2022","CIB","7.55","10.86","25.5","10.86","-1.0","10","10","10","",""
"Sony PlayStation 5","Games","Owned","Sackboy: A Big Adventure","United States of America","Official","Sony Interactive Entertainment","Sumo Digital Ltd.","Jan 25 2022","CIB","20.48","21.97","26.78","21.97","-1.0","10","10","10","",""
"Sega Dreamcast","Games","Owned","San Francisco Rush 2049","United States of America","Official","Midway Games","Atari","Jan 25 2022","CIB","35.5","51.22","130.5","51.22","-1.0","10","10","10","",""
"Microsoft Xbox","Games","Owned","Scarface: The World Is Yours","United States of America","Official","Vivendi Games","Radical Entertainment Inc.","Apr 16 2022","CIB+","32.79","43.76","130.3","43.76","-1.0","10","10","10","",""
"Microsoft Xbox 360","Games","Owned","Scene It? Box Office Smash","United States of America","Official","Microsoft Studios","Missing Field","Jan 16 2022","CIB","4.5","4.58","15.5","4.58","-1.0","10","10","10","",""
"Nintendo DS","Games","Owned","Scribblenauts","United States of America","Official","WB Games","5th Cell Media","Jan 30 2022","CIB","5.08","5.45","6.99","5.45","-1.0","10","10","10","",""
"Nintendo Wii U","Games","Owned","Scribblenauts Unlimited","United States of America","Official","WB Games","5th Cell Media","Jan 16 2022","CIB","6.45","6.98","10.91","6.98","-1.0","10","10","10","",""
"Nintendo Wii U","Games","Owned","Scribblenauts Unmasked A DC Comics Adventure [Walmart]","United States of America","Official","WB Games","5th Cell Media","Jan 16 2022","CIB","13.8","16.21","22.5","16.21","-1.0","10","10","10","",""
"Skylanders","ToysToLife","Owned","Sea Shadow - SuperChargers","","Official","Activision","Missing Field","Feb 8 2022","New","16","?","12","12","-1.0","?","10","?","",""
"Nintendo GameCube","Games","Owned","Second Sight","United States of America","Official","Codemasters","Free Radical Design","Jan 17 2022","CIB","15.49","21","35.44","21","-1.0","10","10","10","",""
"Sony PlayStation 2","Games","Owned","Seek and Destroy","United States of America","Official","Conspiracy Entertainment Corporation","Takara","Jan 18 2022","CIB","5.19","8.02","16.2","8.02","-1.0","10","10","10","",""
"Sega Dreamcast","Systems","Owned","Sega Dreamcast Console","United States of America","Official","Sega","Sega","Nov 21 2021","CIB","111.75","340.31","455.5","340.31","-1.0","8","8","8","",""
"Sega Dreamcast","Controllers","Owned","Sega Dreamcast Controller","United States of America","Official","Missing Field","Missing Field","Jan 30 2022","New","29.2","35.5","60.45","60.45","-1.0","?","10","?","",""
"Sega Dreamcast","Controllers","Owned","Sega Dreamcast Controller","United States of America","Official","Missing Field","Missing Field","Jan 30 2022","New","29.2","35.5","60.45","60.45","-1.0","?","?","?","",""
"Sega Dreamcast","Games","Owned","Sega GT","United States of America","Official","Sega","WOW Entertainment","Jan 25 2022","CIB","8.72","15.06","41","15.06","-1.0","10","10","10","",""
"Sega Dreamcast","Games","Owned","SEGA Rally 2","United States of America","Official","Sega","Sega AM5 R&D Division","Jan 30 2022","CIB","12.11","23.49","44.5","23.49","-1.0","10","10","10","",""
"Sega Dreamcast","Games","Owned","Shadow Man","United States of America","Official","Acclaim Entertainment Inc.","Acclaim","Jan 25 2022","CIB","14.7","28.75","67.97","28.75","-1.0","10","10","10","",""
"Sony PlayStation 4","Games","Owned","Shadow of the Colossus","United States of America","Official","Sony Interactive Entertainment","Bluepoint Games SIE Japan Studio","Jan 25 2022","CIB","16.98","17.25","20.5","17.25","-1.0","10","10","10","",""
"Sony PlayStation 2","Games","Owned","Shadow of the Colossus","United States of America","Official","Sony","Team Ico","Jan 18 2022","CIB","10.52","15.7","40.97","15.7","-1.0","10","10","10","",""
"Sega Dreamcast","Games","Owned","Shenmue","United States of America","Official","Sega","Sega AM2 R&D Division","Jan 25 2022","CIB","23.01","35.5","85.31","35.5","-1.0","10","10","10","",""
"Sony PlayStation 3","Games","Owned","Shift 2: Unleashed","United States of America","Official","Electronic Arts","Slightly Mad Studios","Jan 25 2022","CIB","7.61","8.47","23.49","8.47","-1.0","10","10","10","",""
"Sony PlayStation 2","Games","Owned","Shinobi","United States of America","Official","Sega","Overworks","Jan 17 2022","CIB","10.52","18.48","44.91","18.48","-1.0","10","10","10","",""
"Microsoft Xbox","Games","Owned","Silent Hill 2: Restless Dreams","United States of America","Official","Konami","Team Silent","Feb 18 2024","CIB","35.5","53.04","222.28","53.04","-1.0","10","10","10","",""
"Sega Dreamcast","Games","Owned","Silent Scope","United States of America","Official","Konami","Konami","Jan 25 2022","CIB","13.17","20.35","51.46","20.35","-1.0","10","10","10","",""
"Sony PlayStation 2","Games","Owned","Silpheed: The Lost Planet","United States of America","Official","Capcom","Game Arts","Jan 31 2022","CIB","11.49","20.48","37.43","20.48","-1.0","10","10","10","",""
"Sony PlayStation 2","Games","Owned","Simpsons: Hit & Run","United States of America","Official","Vivendi Universal Games","Radical Entertainment Inc.","Jan 17 2022","CIB","35.47","52.94","125.5","52.94","-1.0","10","10","10","",""
"Sony PlayStation 2","Games","Owned","Simpsons: Hit & Run","United States of America","Official","Vivendi Universal Games","Radical Entertainment Inc.","Apr 16 2022","CIB+","35.47","52.94","125.5","52.94","-1.0","10","10","10","",""
"Sega Dreamcast","Games","Owned","Skies of Arcadia","United States of America","Official","Sega","Overworks","Jan 25 2022","CIB","90.49","127.38","278.57","127.38","-1.0","10","10","10","",""
"Skylanders","ToysToLife","Owned","Sky Slicer - SuperChargers","","Official","Activision","Missing Field","Feb 8 2022","New","4.74","?","9.27","9.27","-1.0","?","10","?","",""
"Sony PlayStation 2","Games","Owned","SOCOM II: U.S. Navy SEALs","United States of America","Official","Sony","Zipper Interactive","Mar 6 2024","CIB","5.21","5.99","20.48","5.99","-1.0","10","10","10","",""
"Sony PlayStation 2","Games","Owned","SOCOM: U.S. Navy SEALs","United States of America","Official","Sony","Zipper Interactive","Jan 18 2022","CIB","5.28","6.15","48","6.15","-1.0","10","10","10","",""
"Sega Dreamcast","Games","Owned","Sonic Adventure","United States of America","Official","Sega","Sonic Team","Jan 25 2022","CIB","29.48","56.7","126.07","56.7","-1.0","10","10","10","",""
"Microsoft Xbox 360","Games","Owned","Sonic Generations","United States of America","Official","Sega","Sonic Team","Jan 16 2022","CIB","10.16","11.42","20.48","11.42","-1.0","10","10","10","",""
"Sega Dreamcast","Games","Owned","SoulCalibur","United States of America","Official","Namco","Project Soul","Jan 25 2022","CIB","20","34.17","145.5","34.17","-1.0","10","10","10","",""
"Microsoft Xbox","Games","Owned","SoulCalibur II","United States of America","Official","Namco","Namco","Jan 16 2022","CIB","5.23","9.6","38.5","9.6","-1.0","10","10","10","",""
"Nintendo GameCube","Games","Owned","SoulCalibur II","United States of America","Official","Namco","Project Soul","Jan 17 2022","CIB","17.48","26.17","177.5","26.17","-1.0","10","10","10","",""
"Sony PlayStation 2","Games","Owned","SoulCalibur III","United States of America","Official","Namco","Project Soul","Mar 6 2024","CIB","9","12.39","47.55","12.39","-1.0","10","10","10","",""
"Sega Dreamcast","Games","Owned","Space Channel 5","United States of America","Official","Sega","United Game Artists","Jan 25 2022","CIB","16.62","28","40.45","28","-1.0","10","10","10","",""
"Sega Dreamcast","Games","Owned","Speed Devils Online Racing","United States of America","Official","Ubisoft","Ubisoft Montreal","Jan 30 2022","CIB","15.88","21.37","35.5","21.37","-1.0","10","10","10","",""
"Sony PlayStation 2","Games","Owned","Spider-Man 2","United States of America","Official","Activision","Treyarch","Jan 17 2022","CIB","9.49","15.49","93.69","15.49","-1.0","10","10","10","",""
"Microsoft Xbox","Games","Owned","Spider-Man 2","United States of America","Official","Activision","Treyarch","Jan 16 2022","CIB","10.5","10.5","47.34","10.5","-1.0","10","10","10","",""
"Microsoft Xbox 360","Games","Owned","Spider-Man: Edge of Time","United States of America","Official","Activision","Beenox Studios","Aug 22 2022","CIB","54.49","62.47","108.24","62.47","-1.0","10","10","10","",""
"Nintendo GameCube","Games","Owned","Spider-Man: The Movie","United States of America","Official","Capcom","Treyarch","Jan 17 2022","CIB","9.52","11.16","55.19","11.16","-1.0","10","10","10","",""
"Nintendo Wii U","Games","Owned","Splatoon","United States of America","Official","Nintendo","Nintendo","Jan 16 2022","CIB","9.32","10.49","33.36","10.49","-1.0","10","10","10","",""
"Nintendo Switch","Games","Owned","Splatoon 2","United States of America","Official","Nintendo","Nintendo","Jan 30 2022","CIB","18.11","20.12","31.24","20.12","-1.0","10","10","10","",""
"Microsoft Xbox 360","Games","Owned","SpongeBob's Truth or Square","United States of America","Official","THQ","Missing Field","Jan 16 2022","CIB","14.02","15.5","57.08","15.5","-1.0","10","10","10","",""
"Nintendo GameCube","Games","Owned","Spy Hunter","","","Missing Field","Missing Field","Jan 17 2022","CIB","-1.0","-1.0","-1.0","-1.0","-1.0","10","10","10","",""
"Microsoft Xbox","Games","Owned","SSX Tricky","United States of America","Official","EA Sports BIG","EA Canada","Jan 16 2022","CIB","11.62","15.81","20.5","15.81","-1.0","10","10","10","",""
"Nintendo GameCube","Games","Owned","Star Fox Adventures","United States of America","Official","Nintendo","Rare Ltd.","Jan 17 2022","CIB","21.32","32.22","110.5","32.22","-1.0","10","10","10","",""
"Sony PlayStation 2","Games","Owned","Star Ocean: Till the End of Time","United States of America","Official","Square Enix","tri-Ace","Jan 18 2022","CIB","11.25","11.49","61.82","11.49","-1.0","10","10","10","",""
"Sega Dreamcast","Games","Owned","Star Wars Episode I: Jedi Power Battles","United States of America","Official","LucasArts Entertainment Company LLC","LucasArts Entertainment Company LLC","Jan 25 2022","CIB","14.38","30.37","70.48","30.37","-1.0","10","10","10","",""
"Sega Dreamcast","Games","Owned","Star Wars Episode I: Racer","United States of America","Official","LucasArts Entertainment Company LLC","LucasArts Entertainment Company LLC","Jan 25 2022","CIB","21.55","33.78","60.29","33.78","-1.0","10","10","10","",""
"Microsoft Xbox One","Games","Owned","Star Wars Jedi: Fallen Order","United States of America","Official","EA Arts","Respawn Entertainment","Jan 25 2022","CIB","9.19","9.49","13.49","9.49","-1.0","10","10","10","",""
"Sony PlayStation 5","Games","Owned","Star Wars Jedi: Survivor","United States of America","Official","Electronic Arts","Respawn Entertainment","Jun 20 2023","CIB","20","30.41","26.35","30.41","-1.0","10","10","10","",""
"Strategy Guide","PrintMedia","Owned","Star Wars Knights of the Old Republic II The Sith Lords [Pima]","United States of America","Official","Missing Field","Missing Field","Jul 21 2023","Loose","14.62","26.27","?","14.62","-1.0","10","?","?","",""
"Nintendo GameCube","Games","Owned","Star Wars Rogue Squadron II: Rogue Leader","United States of America","Official","LucasArts Entertainment Company LLC","Factor 5 GmbH LucasArts Entertainment Company LLC","Jan 17 2022","CIB","10.79","16.38","79.29","16.38","-1.0","10","10","10","",""
"Microsoft Xbox","Games","Owned","Star Wars: Battlefront","United States of America","Official","LucasArts Entertainment Company LLC","Pandemic Studios","Jan 16 2022","CIB","6.85","7.25","91.33","7.25","-1.0","10","10","10","",""
"Sony PlayStation 4","Games","Owned","Star Wars: Battlefront II","United States of America","Official","EA Games","EA Dice","Sep 3 2023","CIB","5.37","7.46","11.41","7.46","-1.0","10","10","10","",""
"Microsoft Xbox","Games","Owned","Star Wars: Battlefront II","United States of America","Official","LucasArts Entertainment Company LLC","Pandemic Studios","Jan 16 2022","CIB","11.84","13.45","48.53","13.45","-1.0","10","10","10","",""
"Microsoft Xbox","Games","Owned","Star Wars: Battlefront II","United States of America","Official","LucasArts Entertainment Company LLC","Pandemic Studios","Jan 16 2022","CIB","11.84","13.45","48.53","13.45","-1.0","10","10","10","",""
"Sony PlayStation 2","Games","Owned","Star Wars: Bounty Hunter","United States of America","Official","LucasArts Entertainment Company LLC","LucasArts Entertainment Company LLC","Jan 18 2022","CIB","10.01","13.49","65.66","13.49","-1.0","10","10","10","",""
"Microsoft Xbox","Games","Owned","Star Wars: Knights of the Old Republic II: The Sith Lords","United States of America","Official","LucasArts Entertainment Company LLC","Obsidian Entertainment","Jan 16 2022","CIB","8.72","12.01","99.5","12.01","-1.0","10","10","10","",""
"Microsoft Xbox","Games","Owned","Star Wars: Republic Commando","United States of America","Official","LucasArts Entertainment Company LLC","LucasArts Entertainment Company LLC","Jan 16 2022","CIB","11.77","12.5","77.22","12.5","-1.0","10","10","10","",""
"Sony PlayStation 2","Games","Owned","Star Wars: Starfighter","United States of America","Official","LucasArts Entertainment Company LLC","LucasArts Entertainment Company LLC","Jan 18 2022","CIB","5.78","7.49","24.02","7.49","-1.0","10","10","10","",""
"Sony PlayStation 2","Games","Owned","State Of Emergency","United States of America","Official","Rockstar Games","VIS Entertainment","Jan 17 2022","CIB","8.57","9.58","30.47","9.58","-1.0","10","10","10","",""
"Microsoft Xbox 360","Games","Owned","Stranglehold","United States of America","Official","Midway Games","Midway Games","Jan 16 2022","CIB","7.74","10.34","17.93","10.34","-1.0","10","10","10","",""
"Sony PlayStation","Games","Owned","Streak: Hoverboard Racing","United States of America","Official","GT Interactive Software Corp.","Singletrac","Jan 31 2022","CIB","7.42","9.18","21.8","9.18","-1.0","10","10","10","",""
"Sega Dreamcast","Games","Owned","Street Fighter Alpha 3","United States of America","Official","Capcom","Capcom","Jan 25 2022","CIB","36.7","51","155.49","51","-1.0","10","10","10","",""
"Sony PlayStation","Games","Owned","Street Fighter Alpha: Warriors' Dreams","United States of America","Official","Capcom","Capcom","Jan 31 2022","CIB","14.8","44.5","331.27","44.5","-1.0","7","7","7","",""
"Microsoft Xbox","Games","Owned","Street Racing Syndicate","United States of America","Official","Namco","Missing Field","Jan 16 2022","CIB","8.47","8.49","28.03","8.49","-1.0","10","10","10","",""
"Sony PlayStation 2","Games","Owned","Suffering","United States of America","Official","Midway Games","Surreal Software Inc.","Jan 17 2022","CIB","25.42","43.44","103","43.44","-1.0","10","10","10","",""
"Microsoft Xbox","Games","Owned","Suffering: Ties That Bind","United States of America","Official","Midway Games","Surreal Software Inc.","Jan 16 2022","CIB","14.97","21.5","52.72","21.5","-1.0","10","10","10","",""
"Sega Dreamcast","Games","Owned","Super Magnetic Neo","United States of America","Official","Genki Co. Ltd.","Genki","Jan 30 2022","CIB","30.34","47.26","64.54","47.26","-1.0","10","10","10","",""
"Nintendo Wii U","Games","Owned","Super Mario 3D World","United States of America","Official","Nintendo","Nintendo EAD Tokyo","Apr 16 2022","CIB+","10.44","12.41","30.2","12.41","-1.0","10","10","10","",""
"Nintendo Wii","Games","Owned","Super Mario Galaxy","United States of America","Official","Nintendo","Nintendo","Jan 17 2022","CIB","13.49","15.61","47.69","15.61","-1.0","10","10","10","",""
"Nintendo Wii","Games","Owned","Super Mario Galaxy 2","United States of America","Official","Nintendo","Nintendo EAD Tokyo","Jan 16 2022","CIB","23.74","28.49","62.9","28.49","-1.0","10","10","10","",""
"Nintendo Wii U","Games","Owned","Super Mario Maker","United States of America","Official","Nintendo","Nintendo","Jan 16 2022","CIB","8.98","11.82","32.97","11.82","-1.0","10","10","10","",""
"Nintendo Switch","Games","Owned","Super Mario Maker 2","United States of America","Official","Nintendo","Nintendo","Jan 27 2022","CIB","30.41","31.15","39.15","31.15","-1.0","10","10","10","",""
"Nintendo Switch","Games","Owned","Super Mario Odyssey","United States of America","Official","Nintendo","Nintendo","Jan 27 2022","CIB","30.5","33.49","40.49","33.49","-1.0","10","10","10","",""
"Nintendo GameCube","Games","Owned","Super Mario Sunshine","United States of America","Official","Nintendo","Nintendo EAD","Jan 17 2022","CIB","33.43","45.45","325.5","45.45","-1.0","10","10","10","",""
"Super Nintendo (SNES)","Games","Owned","Super Metroid","United States of America","Official","Nintendo of America Inc.","Intelligent Systems Co. Ltd. Nintendo R&D1","Jan 25 2022","Loose","61","297","949.5","61","-1.0","8","?","?","",""
"Super Nintendo (SNES)","GameAccessories","Owned","Super Multitap","United States of America","Official","Missing Field","Missing Field","Jan 30 2022","Loose","41.57","150.52","68.09","41.57","-1.0","10","?","?","",""
"Super Nintendo (SNES)","Systems","Owned","Super Nintendo System","United States of America","Official","Nintendo","Nintendo","Nov 21 2021","Loose","83.73","470.49","1","064.06","83.73","-1.0","6","?","?",""
"Nintendo Wii","Games","Owned","Super Smash Bros. Brawl","United States of America","Official","Nintendo","Game Arts","Jan 16 2022","CIB","15.18","19.38","48.33","19.38","-1.0","10","10","10","",""
"Nintendo Wii U","Games","Owned","Super Smash Bros. for Wii U","United States of America","Official","Nintendo","Bandai Namco Entertainment Sora Ltd.","Jan 16 2022","CIB","7.99","11.24","37.58","11.24","-1.0","10","10","10","",""
"Nintendo Switch","Games","Owned","Super Smash Bros. Ultimate","United States of America","Official","Nintendo","Bandai Namco Entertainment Sora Ltd.","Jan 27 2022","CIB","36.65","36.9","43.49","36.9","-1.0","10","10","10","",""
"Sony PlayStation","Games","Owned","Supercross Circuit","United States of America","Official","Sony","989 Studios","Jan 31 2022","CIB","3.76","7.32","18.5","7.32","-1.0","10","10","10","",""
"Sony PlayStation 2","Games","Owned","Swing Away Golf","United States of America","Official","T&E Soft Inc.","T&E Soft","Jan 18 2022","CIB","5.53","6.11","22.5","6.11","-1.0","10","10","10","",""
"Microsoft Xbox","Games","Owned","Syberia","United States of America","Official","XS Games LLC","Microids","Jan 16 2022","CIB","7.3","8.25","21.03","8.25","-1.0","10","10","10","",""
"Sony PlayStation 2","Games","Owned","Tekken 4","United States of America","Official","Namco","Namco","Jan 18 2022","CIB","10.46","14.99","111.52","14.99","-1.0","10","10","10","",""
"Sony PlayStation 2","Games","Owned","Tekken Tag Tournament","United States of America","Official","Namco","Namco","Jan 18 2022","CIB","8.08","13.43","179.42","13.43","-1.0","10","10","10","",""
"Sony PlayStation 4","Games","Owned","Terminator: Resistance","United States of America","Official","Reef Entertainment Ltd.","Teyon","Jan 25 2022","CIB","22.2","29.76","39.5","29.76","-1.0","10","10","10","",""
"Sega Dreamcast","Games","Owned","Test Drive 6","United States of America","Official","Missing Field","Pitbull Syndicate","Jan 25 2022","CIB","7.38","13.35","29.34","13.35","-1.0","10","10","10","",""
"Sega Dreamcast","Games","Owned","Test Drive Le Mans","United States of America","Official","Infogrames Entertainment","Infogrames","Jan 30 2022","CIB","14.54","20","29.62","20","-1.0","10","10","10","",""
"Microsoft Xbox 360","Games","Owned","Test Drive Unlimited 2","United States of America","Official","Atari SA","Eden Games","Jan 16 2022","CIB","12.34","15.47","50.18","15.47","-1.0","10","10","10","",""
"Sega Dreamcast","Games","Owned","Test Drive V-Rally","United States of America","Official","Infogrames","Eden Studios","Jan 30 2022","CIB","18.48","21.13","40.49","21.13","-1.0","10","10","10","",""
"Sony PlayStation","Games","Owned","Test Drive: Off-Road 3","United States of America","Official","Infogrames Entertainment","Accolade","Jan 31 2022","CIB","6.49","9.35","23.25","9.35","-1.0","10","10","10","",""
"Super Nintendo (SNES)","Games","Owned","Tetris Attack","United States of America","Official","Nintendo of America Inc.","Intelligent Systems Co. Ltd.","Jan 31 2022","Loose","15.49","40.49","487.41","15.49","-1.0","6","?","?","",""
"Microsoft Xbox 360","Games","Owned","The Elder Scrolls IV: Oblivion - Collector's Edition","","","Missing Field","Missing Field","Nov 20 2021","CIB","-1.0","-1.0","-1.0","-1.0","-1.0","10","8","10","",""
"Sony PlayStation","Games","Owned","Thunder Force V: Perfect System","United States of America","Official","Working Designs","Techno Soft","Nov 20 2021","CIB","43.67","89.82","281","89.82","-1.0","10","10","10","",""
"Sony PlayStation 2","Games","Owned","Tiger Woods PGA Tour 2002","United States of America","Official","Electronic Arts","Headgate Studios","Jan 18 2022","CIB","3.22","6.49","30.49","6.49","-1.0","10","10","10","",""
"Nintendo GameCube","Games","Owned","Tiger Woods PGA Tour 2004","United States of America","Official","Electronic Arts","EA Sports","Jan 17 2022","CIB","8.23","9.44","24.97","9.44","-1.0","10","10","10","",""
"Sony PlayStation 2","Games","Owned","TimeSplitters","United States of America","Official","Eidos Interactive","Free Radical Design","Jan 18 2022","CIB","10.11","17.2","37.01","17.2","-1.0","10","10","10","",""
"Nintendo GameCube","Games","Owned","TimeSplitters 2","United States of America","Official","Eidos Interactive","Free Radical Design","Jan 17 2022","CIB","19.28","23.88","85.79","23.88","-1.0","10","10","10","",""
"Sony PlayStation 2","Games","Owned","TimeSplitters: Future Perfect","United States of America","Official","EA Games","Free Radical Design","Jan 18 2022","CIB","17.41","28.84","69.19","28.84","-1.0","10","10","10","",""
"Microsoft Xbox","Games","Owned","Tom Clancy's Ghost Recon","United States of America","Official","Ubisoft Entertainment","Red Storm","Jan 16 2022","CIB","3.35","4.98","13.83","4.98","-1.0","10","10","10","",""
"Microsoft Xbox","Games","Owned","Tom Clancy's Ghost Recon","United States of America","Official","Ubisoft Entertainment","Red Storm","Mar 6 2024","CIB","3.35","4.98","13.83","4.98","-1.0","10","10","10","",""
"Microsoft Xbox","Games","Owned","Tom Clancy's Ghost Recon 2","United States of America","Official","Ubisoft","Red Storm Entertainment Inc.","Mar 6 2024","CIB","4.88","6.63","19.93","6.63","-1.0","10","10","10","",""
"Microsoft Xbox","Games","Owned","Tom Clancy's Ghost Recon: Island Thunder","United States of America","Official","Ubisoft","Red Storm Entertainment Inc.","Mar 6 2024","CIB","3.83","6.65","15.5","6.65","-1.0","10","10","10","",""
"Microsoft Xbox One","Games","Owned","Tom Clancy's Ghost Recon: Wildlands","United States of America","Official","Ubisoft Entertainment","Missing Field","Jan 25 2022","CIB","7.4","9.25","18.48","9.25","-1.0","10","10","10","",""
"Microsoft Xbox","Games","Owned","Tom Clancy's Rainbow Six 3: Black Arrow","United States of America","Official","Ubisoft Entertainment","Ubisoft Montreal","Jan 16 2022","CIB","5.18","6.27","24.06","6.27","-1.0","10","10","10","",""
"Microsoft Xbox One","Games","Owned","Tom Clancy's Rainbow Six Siege","United States of America","Official","Ubisoft Entertainment","Ubisoft","Jan 25 2022","CIB","4.84","6.72","10.49","6.72","-1.0","?","?","?","",""
